bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,publication_year,book_age,average_rating_author,ratings_count_author,num_books,author_influence,publisher_influence,popular
37380,The Heart Is a Lonely Hunter,Carson McCullers,3.98,0618084746,9780618084746,eng,359,77530,4685,9/8/2000,Mariner Books,2000.0,25.0,3.98,77530,1,5.506159376720818,3.933533333333333,0
37381,The Heart Is a Lonely Hunter,Carson McCullers/Kasia Boddy,3.98,0141185228,9780141185224,eng,317,1459,169,8/31/2000,Penguin Classics,2000.0,25.0,3.98,1459,1,4.314486950522704,3.944565217391304,0
37387,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1857152743,9781857152746,eng,512,1477,90,5/6/2004,Random House,2004.0,21.0,3.79,1569,2,4.322371727236328,3.9979999999999998,0
37388,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,Muriel Spark,3.79,1400042062,9781400042067,eng,462,92,15,4/6/2004,Everyman's Library,2004.0,21.0,3.79,1569,2,4.322371727236328,4.147435897435898,0
37390,The Pat Hobby Stories,F. Scott Fitzgerald/Arnold Gingrich,3.56,0684804425,9780684804422,eng,192,927,100,12/6/1995,Scribner,1995.0,30.0,3.56,927,1,3.9685389559478494,3.856164383561644,0
37395,The Pursuit of the Well-Beloved & The Well-Beloved,Thomas Hardy/Patricia Ingham,3.61,0140435190,9780140435191,eng,416,127,10,8/28/1997,Penguin Classics,1997.0,28.0,3.61,127,1,3.399238515287874,3.944565217391304,0
37405,Playing in the Dark: Whiteness and the Literary Imagination,Toni Morrison,4.24,0674673778,9780674673779,eng,110,3738,241,5/1/1992,Harvard University Press,1992.0,33.0,3.9375,594855,16,6.524215060340318,4.107567567567568,1
37408,The Big Box,Toni Morrison/Slade Morrison,3.95,0786812915,9780786812912,eng,48,390,98,9/1/2002,Little  Brown Books for Young Readers,2002.0,23.0,3.95,390,1,3.9042417041075987,3.96,0
37415,Their Eyes Were Watching God,Zora Neale Hurston,3.91,0061120065,9780061120060,eng,219,220309,9536,5/30/2006,Amistad,2006.0,19.0,3.953333333333333,223438,3,5.948993656431037,3.8880000000000003,0
37417,Grasping God's Word: A Hands-On Approach to Reading  Interpreting  and Applying the Bible,J. Scott Duvall/J. Daniel Hays,4.17,0310259665,9780310259664,en-US,462,811,68,8/2/2005,Zondervan Publishing Company,2005.0,20.0,4.17,811,1,4.233479538160492,3.8466666666666662,1
37420,The Short Stories of Ernest Hemingway,Ernest Hemingway,4.26,0020518609,9780020518600,eng,499,113,12,3/1/1987,Scribner Classics,1987.0,38.0,3.9255555555555555,100899,9,5.879860358279097,4.26,1
37424,Little Big Book for God's Children,Alice Wong/Lena Tabori,4.88,094180755X,9780941807555,en-US,352,8,0,9/1/2001,Welcome Books,2001.0,24.0,4.88,8,1,3.237796809312855,4.88,1
37426,Little Children,Tom Perrotta,3.62,0312315732,9780312315733,eng,355,26316,1968,1/1/2005,St. Martin's Griffin,2005.0,20.0,3.614,40373,5,5.347134281570523,3.924186046511628,0
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23,0316890669,9780316890663,en-US,256,244,23,9/19/2001,Back Bay Books,2001.0,24.0,3.16,438,2,3.625072281656174,3.857,0
37435,The Secret Life of Bees,Sue Monk Kidd,4.05,0142001740,9780142001745,eng,302,1044725,26279,1/28/2003,Penguin Books,2003.0,22.0,3.8766666666666665,1122955,6,6.506957878800553,3.920383141762452,1
37438,Hokkaido Highway Blues: Hitchhiking Japan,Will Ferguson,4.0,1841952885,9781841952888,eng,344,2837,195,6/5/2003,Canongate Books,2003.0,22.0,3.8366666666666664,5723,3,4.791319147760214,3.69,0
37444,The Martian Chronicles,Ray Bradbury/Ian  Miller,4.14,0553011804,9780553011807,eng,259,46,2,12/1/2006,Bantam Books,2006.0,19.0,4.14,46,1,3.3636737166250064,3.8635416666666664,1
37451,You Know You Love Me (Gossip Girl  #2),Cecily von Ziegesar,3.52,0316911488,9780316911481,en-US,240,19261,648,9/1/2002,Poppy,2002.0,23.0,3.5780000000000003,115936,5,5.645592559577449,3.535,0
37467,Classroom Interactions as Cross-Cultural Encounters: Native Speakers in EFL Lessons,Jasmine C.M. Luk/Angel M.Y. Lin,0.0,0805850848,9780805850840,eng,241,0,0,8/5/2006,Routledge,2006.0,19.0,0.0,0,1,0.13862943611198905,3.686060606060606,0
37471,Them: Adventures with Extremists,Jon Ronson,3.95,0330375466,9780330375467,eng,328,1103,96,2/8/2002,Pan Macmillan Ltd. (London),2002.0,23.0,3.8366666666666664,23772,3,5.218483934126793,3.95,0
37476,Why I Hate Canadians,Will Ferguson,3.72,1550546007,9781550546002,en-GB,220,630,48,2/19/2007,Not Avail,2007.0,18.0,3.8366666666666664,5723,3,4.791319147760214,3.982,0
37477,Happiness,Will Ferguson,3.79,006052510X,9780060525101,eng,320,2256,182,6/3/2003,HarperPerennial,2003.0,22.0,3.8366666666666664,5723,3,4.791319147760214,3.9825,0
37481,Discovering God's Will,Sinclair B. Ferguson,4.24,0851513344,9780851513348,eng,126,92,17,3/1/1982,Banner of Truth,1982.0,43.0,4.24,92,1,3.6184092840579662,4.390000000000001,1
37491,The Truth of the Matter,Robb Forman Dew,3.09,0316013307,9780316013307,eng,352,194,40,11/3/2006,Back Bay Books,2006.0,19.0,3.16,438,2,3.625072281656174,3.857,0
37516,Spinoza: A Life,Steven Nadler,4.1,0521002931,9780521002936,eng,422,234,23,4/23/2001,Cambridge University Press,2001.0,24.0,4.1,234,1,3.8265050903552362,3.9316666666666666,1
37525,Organizational Architecture: Designs for Changing Organizations,David A. Nadler/Robert B. Shaw/Marc S. Gerstein,4.62,1555424430,9781555424435,eng,304,2,0,5/26/1992,Jossey-Bass,1992.0,33.0,4.62,2,1,2.778213122712422,3.98125,1
37526,Henry V,William Shakespeare/Barbara A. Mowat/Paul Werstine/Michael Neill,3.88,0743484878,9780743484879,eng,294,35155,832,6/22/2004,Washington Square Press,2004.0,21.0,3.88,35155,1,5.218894610017349,3.7891891891891887,0
37530,Erotism: Death and Sensuality,Georges Bataille/Mary Dalwood,4.11,0872861902,9780872861909,eng,288,1818,55,1/1/2001,City Lights Publishers,2001.0,24.0,4.11,1818,1,4.445442089667425,4.03,1
37534,The Weimar Republic: The Crisis of Classical Modernity,Detlev J.K. Peukert/Richard Deveson,3.84,0809015560,9780809015566,eng,360,198,11,9/1/1993,Hill and Wang,1993.0,32.0,3.84,198,1,3.6466208835293363,3.9133333333333336,0
37536,Adam and Eve and Pinch Me,Ruth Rendell,3.64,1400031184,9781400031184,eng,368,1932,131,1/14/2003,Vintage Crime/Black Lizard,2003.0,22.0,3.64,1932,1,4.2286779798744885,3.9593333333333334,0
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,0440169127,9780440169123,eng,336,1077,47,7/1/1990,Dell,1990.0,35.0,3.84,1077,1,4.153488261552671,3.83,0
37539,Egyptian Myth: A Very Short Introduction,Geraldine Pinch,3.61,0192803468,9780192803467,eng,143,189,18,7/8/2004,Oxford University Press  USA,2004.0,21.0,3.61,189,1,3.5177366577601346,3.9506666666666668,0
37540,A Pinch of Poison (Hemlock Falls Mysteries  #3),Claudia Bishop,3.57,0425151042,9780425151044,eng,249,328,29,12/1/1995,Berkley,1995.0,30.0,3.57,328,1,3.6624467613416005,3.8869767441860463,0
37546,Persuasion,Jane Austen,4.14,0812565886,9780812565881,eng,242,1532,61,10/15/1999,Tor Classics,1999.0,26.0,4.2325,29077,12,5.712561017539718,3.86,1
37552,Beyond Seduction (Beyond Duet  #2),Emma Holly,3.7,0515133086,9780515133080,eng,297,1329,60,6/28/2002,Jove,2002.0,23.0,3.7475,5306,4,4.768672177335188,3.8973684210526316,0
37553,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,4.07,0192804782,9780192804785,eng,327,6853,249,4/29/2004,Oxford University Press,2004.0,21.0,4.07,6853,1,4.823405746842355,3.897534246575342,1
37554,Sense and Sensibility,Jane Austen/Claire Lamont/Ros Ballaster,4.07,0140434259,9780140434255,eng,346,528,39,1/1/1996,Penguin Classics,1996.0,29.0,4.07,528,1,4.0549259656694785,3.944565217391304,1
37558,Sense and Sensibility,Jane Austen/Laura Engel,4.07,159308336X,9781593083366,eng,312,1189,86,10/21/2004,Barnes & Noble,2004.0,21.0,4.07,1844,2,4.5107928246760105,4.114999999999999,1
37560,Sense and Sensibility,Jane Austen/Laura Engel,4.07,1593080492,9781593080495,eng,336,655,67,8/1/2003,Barnes  Noble Classics,2003.0,22.0,4.07,1844,2,4.5107928246760105,3.9921875,1
37561,One Flew Over the Cuckoo's Nest (SparkNotes Literature Guide),SparkNotes/Ken Kesey,4.13,1586633791,9781586633790,eng,72,4,0,7/15/2002,SparkNotes,2002.0,23.0,4.13,4,1,2.686460809842219,3.7154545454545453,1
37564,A Different Mirror: A History of Multicultural America,Ronald Takaki,4.13,0316831115,9780316831116,en-US,508,3389,212,6/1/1994,Back Bay Books,1994.0,31.0,4.13,4277,2,4.793094724626327,3.857,1
37566,Trapped in the Mirror: Adult Children of Narcissists in Their Struggle for Self,Elan Golomb,3.82,0688140718,9780688140717,en-US,272,779,82,3/28/1995,William Morrow Paperbacks,1995.0,30.0,3.82,779,1,4.0464176120170805,3.778620689655172,0
37569,The Buddha in Your Mirror: Practical Buddhism and the Search for Self,Woody Hochswender/Greg Martin/Ted Morino,4.28,0967469783,9780967469782,eng,230,732,72,10/1/2001,Middleway Press,2001.0,24.0,4.28,732,1,4.257773146677985,4.28,1
37572,A Distant Mirror: The Calamitous 14th Century,Barbara W. Tuchman,4.08,0345910907,9780345910905,eng,704,143,26,7/12/1987,Ballantine Books,1987.0,38.0,4.08,143,1,3.6695734259847894,3.875,1
37573,They Do It With Mirrors,Agatha Christie/Rosemary Leach,3.76,1559277580,9781559277587,eng,7,2,0,11/8/2002,MacMillan Audio,2002.0,23.0,3.76,2,1,2.348213122712422,3.7133333333333334,0
37585,The Lemon Table,Julian Barnes,3.68,1400076501,9781400076505,eng,241,2043,167,4/5/2005,Vintage,2005.0,20.0,3.7325,33050,4,5.3098797130892725,3.8941823899371064,0
37587,The Criminal Mastermind Collection  Bks 1-3 (Artemis Fowl  #1-3),Eoin Colfer,4.36,0786848693,9780786848690,en-US,912,858,12,9/27/2005,Miramax,2005.0,20.0,3.89,42089,11,5.636250968486984,3.983333333333333,1
37592,Encuentro en el Ártico (Artemis Fowl  #2),Eoin Colfer,3.95,8497939212,9788497939218,spa,344,3,0,3/8/2006,Debolsillo,2006.0,19.0,3.89,42089,11,5.636250968486984,3.868333333333333,0
37594,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,0439573882,9780439573887,eng,309,221,13,10/1/2003,Scholastic Inc.,2003.0,22.0,3.89,42089,11,5.636250968486984,4.059230769230769,1
37595,El cubo B (Artemis Fowl  #3),Eoin Colfer/Ana Alcaina,4.04,0307343111,9780307343116,spa,352,17,0,7/5/2005,Montena,2005.0,20.0,3.9766666666666666,104,3,3.661780310604568,4.013333333333333,1
37598,The Eternity Code (Artemis Fowl  #3),Eoin Colfer,4.04,0670913529,9780670913527,eng,329,187,6,4/3/2003,Penguin Group,2003.0,22.0,3.89,42089,11,5.636250968486984,3.9033333333333338,1
37603,Forget Me Not: Photography and Remembrance,Geoffrey Batchen,4.22,156898619X,9781568986197,eng,128,56,8,8/3/2006,Princeton Architectural Press,2006.0,19.0,4.22,56,1,3.4615448164623537,4.109999999999999,1
37612,Monsoon Summer,Mitali Perkins,3.82,0440238404,9780440238409,eng,257,588,107,4/11/2006,Laurel Leaf Library,2006.0,19.0,3.82,588,1,3.9621572912074647,3.9355555555555557,0
37619,Warlock (Ancient Egypt  #3),Wilbur Smith,4.04,0312980388,9780312980382,eng,642,11169,272,9/16/2002,St. Martin's Paperbacks,2002.0,23.0,4.1525,34581,4,5.53346416082624,3.9318918918918917,1
37623,Sea of Thunder: Four Commanders and the Last Great Naval Campaign 1941-1945,Evan Thomas,4.11,0743252217,9780743252218,eng,415,2414,131,11/7/2006,Simon & Schuster,2006.0,19.0,4.11,2414,1,4.530465805937991,3.9634090909090913,1
37624,Gift from the Sea,Anne Morrow Lindbergh,4.17,0679406832,9780679406839,en-US,132,1372,187,10/8/1991,Pantheon Books,1991.0,34.0,4.17,1372,1,4.391055457842381,3.9375,1
37625,Wide Sargasso Sea: A Reader's Guide to Essential Criticism,Carl Plasa,3.63,184046268X,9781840462685,eng,194,166,10,9/6/2002,Palgrave Macmillan,2002.0,23.0,3.63,166,1,3.489027579837016,3.5471428571428567,0
37630,The Good Housekeeping Illustrated Cookbook,Good Housekeeping/Zoe Coulson,4.37,0878510370,9780878510375,eng,512,1160,35,10/1/1980,Hearst Communications,1980.0,45.0,4.37,1160,1,4.4407405306213565,4.37,1
37638,Evelina,Frances Burney/Edward A. Bloom,3.67,0192840312,9780192840318,eng,455,12101,495,7/18/2002,Oxford University Press,2002.0,23.0,3.67,12101,1,4.793967238266669,3.897534246575342,0
37646,Dancing On Air,Frances Oliver,4.0,1553100662,9781553100669,eng,157,10,1,4/30/2004,Ash-Tree Press,2004.0,21.0,4.0,10,1,2.8579980179515,4.0,0
37651,Holding On to the Air,Suzanne Farrell/Toni Bentley,4.09,0813025931,9780813025933,eng,352,524,40,9/25/2002,University Press of Florida,2002.0,23.0,4.09,524,1,4.0626489148894755,4.16,1
37656,The Turtle (The Lighthouse Family  #4),Cynthia Rylant/Preston McDaniels,4.07,0689863128,9780689863127,eng,48,155,13,2/1/2006,Beach Lane Books,2006.0,19.0,4.11,776,3,4.3288909773342725,4.11,1
37657,The Body in the Lighthouse,Katherine Hall Page,3.68,0380813866,9780380813865,en-US,352,434,28,3/30/2004,Avon,2004.0,21.0,3.68,434,1,3.8012332454385946,3.898214285714286,0
37660,American Tragedy: Kennedy  Johnson  and the Origins of the Vietnam War,David E. Kaiser,3.51,0674006720,9780674006720,eng,576,30,3,1/30/2002,Belknap Press,2002.0,23.0,3.51,30,1,2.923825597457533,4.014285714285714,0
37670,The Sun Also Rises,Ernest Hemingway,3.82,0684182602,9780684182605,eng,247,62,9,10/1/1984,Scribner Book Company,1984.0,41.0,3.9255555555555555,100899,9,5.879860358279097,3.755,0
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,9780689818363,eng,128,188,16,10/1/1999,Aladdin,1999.0,26.0,3.86,188,1,3.641153540629882,3.880526315789474,0
37674,The Call of the Wild,Jack London/Gary Paulsen,3.86,0689856741,9780689856747,eng,139,2210,157,2/1/2003,Aladdin,2003.0,22.0,3.86,2210,1,4.378989490369223,3.880526315789474,0
37675,The Call of the Wild and Three Other Klondike Stories,Jack London/Roger Dressler,3.81,1587887738,9781587887734,eng,5,33,1,9/1/2001,Brilliance Audio,2001.0,24.0,3.81,33,1,3.1015375934968374,4.11,0
37678,The Call of the Wild and Selected Stories: 100th Anniversary Ed.,Jack London/Alex Kershaw,3.82,0451527038,9780451527035,eng,192,54,12,11/1/1998,Signet Classics,1998.0,27.0,3.82,54,1,3.25082939168173,3.8813043478260867,0
37683,Fahrenheit 451,Ray Bradbury/Alfredo Crespo,3.99,8497930053,9788497930055,spa,176,580,64,11/29/2004,Debolsillo,2004.0,21.0,3.99,580,1,4.043054663167562,3.868333333333333,0
37684,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,4.25,0060556501,9780060556501,eng,48,6307,64,9/21/2004,HarperCollins,2004.0,21.0,4.25,6307,1,4.888501620536868,4.036875,1
37685,The Lion  the Witch and the Wardrobe (Chronicles of Narnia #2),C.S. Lewis/Pauline Baynes,4.21,0060765488,9780060765484,eng,189,652,70,10/25/2005,HarperEntertainment,2005.0,20.0,4.196,5200,5,5.023333751977533,3.836,1
37690,The Lion  the Witch and the Wardrobe (Narnia),C.S. Lewis/Pauline Baynes,4.21,0060845244,9780060845247,en-US,189,59,7,10/4/2005,HarperCollins Publishers,2005.0,20.0,4.196,5200,5,5.023333751977533,3.8685416666666668,1
37693,New Moon (Moon #6),Rebecca York,3.86,0425216020,9780425216026,eng,323,634,30,3/6/2007,Berkley Sensation,2007.0,18.0,3.825,1168,2,4.251393646175242,3.959285714285714,0
37694,Health: The Basics (Donatelle Series),Rebecca J. Donatelle,3.58,0805377956,9780805377958,en-US,480,6,0,3/9/2006,Benjamin-Cummings Publishing Company,2006.0,19.0,3.58,6,1,2.512402480828583,3.6799999999999997,0
37698,Cliffsnotes on Eliot's Middlemarch,Brian Johnston/George Eliot/CliffsNotes,4.14,0822008254,9780822008255,eng,109,7,2,7/6/1967,Cliffs Notes,1967.0,58.0,4.14,7,1,2.8324618986159398,3.6823076923076927,1
37700,Alice's Adventures in Wonderland,Lewis Carroll/Richard  Kelly,4.02,155111223X,9781551112237,eng,356,73,8,9/13/2000,Broadview Press Inc,2000.0,25.0,4.02,73,1,3.43984896407324,3.6759999999999997,1
37707,Anne of the Island and Tales of Avonlea,L.M. Montgomery,4.3,051703705X,9780517037058,eng,573,417,5,3/20/1991,Gramercy,1991.0,34.0,4.1049999999999995,776148,8,6.560574852780149,4.298,1
37716,A Christmas Carol and The Night Before Christmas,Charles Dickens/Clement C. Moore/Arthur Rackham,4.35,0517229277,9780517229279,eng,156,91,15,10/3/2006,Gramercy Books,2006.0,19.0,4.35,91,1,3.670166009226701,4.2092307692307696,1
37722,In Search of Dracula: The History of Dracula and Vampires,Raymond T. McNally/Radu Florescu,3.87,0395657830,9780395657836,eng,320,1257,76,10/31/1994,Mariner Books,1994.0,31.0,3.87,1257,1,4.214812967290104,3.933533333333333,0
37726,The Annotated Charlotte's Web,E.B. White/Garth Williams/Peter F. Neumeyer,4.17,0060882603,9780060882600,eng,320,43,2,10/31/2006,HarperCollins,2006.0,19.0,4.17,43,1,3.3588863262874673,4.036875,1
37731,Just as Long as We're Together,Judy Blume,4.07,0330398040,9780330398046,eng,202,9375,422,4/9/2001,Macmillan Children's Books,2001.0,24.0,3.84,216061,8,6.0444411202220705,4.07,1
37734,Wifey / Smart Women,Judy Blume,3.68,0743437578,9780743437578,eng,560,376,20,10/2/2001,Pocket Books,2001.0,24.0,3.84,216061,8,6.0444411202220705,3.9031531531531534,0
37736,Forever...,Judy Blume,3.62,0689849737,9780689849732,eng,199,239,51,12/1/2002,Atheneum/Richard Jackson Books,2002.0,23.0,3.84,216061,8,6.0444411202220705,3.845,0
37737,Fudge-a-Mania (Fudge  #4),Judy Blume,4.01,0425193829,9780425193822,eng,176,26588,538,1/6/2004,Berkley,2004.0,21.0,3.84,216061,8,6.0444411202220705,3.8869767441860463,1
37741,Tales of a Fourth Grade Nothing (Fudge  #1),Judy Blume,4.1,0425193799,9780425193792,eng,144,122085,2156,1/6/2004,Berkley,2004.0,21.0,3.84,216061,8,6.0444411202220705,3.8869767441860463,1
37743,Forever . . .,Judy Blume,3.62,033039780X,9780330397803,eng,178,45863,2952,6/3/2005,Pan Childrens,2005.0,20.0,3.84,216061,8,6.0444411202220705,3.62,0
37744,Wifey,Judy Blume,3.36,0425206548,9780425206546,eng,304,11056,750,9/6/2005,Berkley,2005.0,20.0,3.84,216061,8,6.0444411202220705,3.8869767441860463,0
37750,Everything I Needed to Know about Being a Girl I Learned from Judy Blume,Jennifer O'Connell/Meg Cabot/Megan McCafferty/Melissa Senate/Diana Peterfreund/Stephanie Lessing/Laura Ruby/Erica Orloff/Stacey Ballis/Julie Kenner/Kristin Harmel/Jennifer Coburn/Elise Juska/Kyra Davis/Beth Kendrick/Berta Platas/Lynda Curnyn/Kayla Perrin/Cara Lockwood/Alison Pace/Megan Crane/Lara Deloza/Laura Caldwell/Shanna Swendson,3.47,1416531041,9781416531043,eng,275,1750,323,6/5/2007,Pocket Books,2007.0,18.0,3.47,1750,1,4.114012135797744,3.9031531531531534,0
37751,BFF*: Just As Long As We're Together / Here's to You  Rachel Robinson (*Best Friends Forever),Judy Blume,4.26,0385734077,9780385734073,eng,512,479,64,3/27/2007,Delacorte Books for Young Readers,2007.0,18.0,3.84,216061,8,6.0444411202220705,4.093999999999999,1
37766,Yosemite: Its Discovery  Its Wonder and Its People,Margaret Sanborn,3.96,0939666502,9780939666508,eng,289,23,2,12/1/1989,Yosemite Conservancy,1989.0,36.0,3.96,23,1,3.072045585216373,3.96,0
37772,A Man of the People,Chinua Achebe,3.87,0385086164,9780385086165,eng,160,3294,208,8/16/2016,Penguin Books,2016.0,9.0,3.77,7748,4,4.893483307016004,3.920383141762452,0
37773,Collected Poems,Chinua Achebe,3.74,1400076587,9781400076581,eng,84,213,25,1/16/2009,Anchor Books,2009.0,16.0,3.77,7748,4,4.893483307016004,3.8642499999999997,0
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,0385014805,9780385014809,eng,230,4198,300,1/1/1989,Anchor Books,1989.0,36.0,3.77,7748,4,4.893483307016004,3.8642499999999997,0
37780,Anatomy of a Boyfriend (Anatomy  #1),Daria Snadowsky,3.41,0385733208,9780385733205,eng,259,4470,485,1/9/2007,Delacorte Press,2007.0,18.0,3.41,4470,1,4.365239648982183,3.8527777777777774,0
37785,Lithium for Medea,Kate Braverman/Rick Moody,3.95,1583224718,9781583224717,eng,362,344,33,3/5/2002,Seven Stories Press,2002.0,23.0,3.95,344,1,3.8666927612213975,3.9266666666666663,0
37790,Die Leiden des Jungen Werther,Johann Wolfgang von Goethe/R. Paulin,3.67,1853993239,9781853993237,ger,142,24,1,1/1/1998,Bristol Classical Press,1998.0,27.0,3.67,24,1,2.9392921835724493,3.72,0
37804,The Odyssey,Homer/George Herbert Palmer,3.76,0486406547,9780486406541,en-US,239,242,25,12/23/1998,Dover Publications,1998.0,27.0,3.76,242,1,3.6665478691141535,3.9538823529411764,0
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar/James H. Ford/W.A. McDevitte,4.12,0976072610,9780976072614,eng,340,424,31,10/1/2005,El Paso Norte Press,2005.0,20.0,4.12,424,1,4.014256186789314,4.16,1
37808,The Conquest of Gaul,Gaius Julius Caesar/F.P. Long/Cheryl Walker,3.99,0760768951,9780760768952,eng,288,56,8,7/16/2005,Barnes  Noble,2005.0,20.0,3.99,56,1,3.3465448164623544,4.0600000000000005,0
37811,The Assassination of Julius Caesar: A People's History of Ancient Rome,Michael Parenti,4.17,1565849426,9781565849426,eng,276,685,73,8/30/2004,The New Press,2004.0,21.0,4.17,685,1,4.182892724429754,3.956666666666667,1
37813,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,4.21,0060518650,9780060518653,eng,321,6568,376,2/17/2004,Harper Perennial Modern Classics,2004.0,21.0,4.21,6568,1,4.88066450397973,4.056923076923077,1
37815,Mark Twain: Selected Works,Mark Twain,4.22,0517053578,9780517053577,eng,690,41,1,10/2/1990,Gramercy,1990.0,35.0,4.0375,1214,4,4.471387389219214,4.298,1
37817,The Blazing Center Study Guide: The Soul-Satisfying Supremacy of God in All Things,John Piper,4.3,1590526856,9781590526859,eng,112,20,0,7/3/2006,Multnomah,2006.0,19.0,4.228571428571429,13488,7,5.383062967862585,4.285,1
37819,The God of Small Things,Arundhati Roy,3.94,0060977493,9780060977498,en-US,321,6667,722,5/1/1997,HarperCollins,1997.0,28.0,3.94,6667,1,4.750152009273195,4.036875,0
37824,Balzac und die kleine chinesische Schneiderin,Dai Sijie,3.64,3492238696,9783492238694,ger,200,343,15,7/1/2003,Piper Taschenbuch,2003.0,22.0,3.64,343,1,3.7108219333240084,3.64,0
37826,The Wit &  Wisdom of Winston Churchill,James C. Humes/Richard M. Nixon,3.98,0060925779,9780060925772,eng,256,181,15,12/26/2007,Harper Perennial,2007.0,18.0,3.98,181,1,3.6898314422350276,3.8980357142857143,0
37828,Winston Churchill,John Keegan,3.83,0670030791,9780670030798,en-GB,196,821,91,10/14/2002,Viking Books,2002.0,23.0,3.83,821,1,4.067151554628842,3.772307692307692,0
37837,The Illustrated Garden Book: A New Anthology,Robin Lane  Fox/Vita Sackville-West/Freda Titford/Ken Kirkwood,4.19,0689118449,9780689118449,eng,192,1,1,10/1/1986,Atheneum Books,1986.0,39.0,4.19,1,1,2.441573590279973,4.023333333333333,1
37847,The Long Hard Road Out of Hell,Marilyn Manson/Neil Strauss,3.89,0060987464,9780060987466,eng,275,22293,1141,3/3/1999,It Books,1999.0,26.0,3.89,22293,1,5.08725129499686,3.8499999999999996,0
37848,Dissecting Marilyn Manson,Gavin Baddeley,3.86,0859653722,9780859653725,eng,192,526,9,10/1/2007,Plexus Publishing,2007.0,18.0,3.86,526,1,3.948789600674398,3.33,0
37852,Marilyn Manson,Kurt Reighley,3.36,0312181337,9780312181338,en-US,192,116,5,4/15/1998,St. Martin's Griffin,1998.0,27.0,3.36,116,1,3.247281616551316,3.924186046511628,0
37854,Marilyn Manson: The Lonely Watchman,Richard D. Nelson,4.0,1597818704,9781597818704,eng,224,3,0,2/18/2006,Xulon Press,2006.0,19.0,4.0,3,1,2.5545177444479563,4.0,0
37857,Philosophical Papers: Volume 1  Human Agency and Language,Charles Taylor,4.35,0521317509,9780521317504,eng,304,52,1,3/28/1985,Cambridge University Press,1985.0,40.0,4.156666666666666,2104,3,4.651213429392255,3.9316666666666666,1
37858,Sources of the Self: The Making of the Modern Identity,Charles Taylor,4.2,0674824261,9780674824263,eng,624,1355,54,3/1/1992,Harvard University Press,1992.0,33.0,4.156666666666666,2104,3,4.651213429392255,4.107567567567568,1
37860,The Ethics of Authenticity,Charles Taylor,3.92,0674268636,9780674268630,eng,152,697,49,9/22/1992,Harvard University Press,1992.0,33.0,4.156666666666666,2104,3,4.651213429392255,4.107567567567568,0
37861,Multiculturalism,Charles Taylor/Amy Gutmann/Michael Walzer/Susan R. Wolf/Shierry Weber Nicholsen/Kwame Anthony Appiah/Jürgen Habermas/Steven C. Rockefeller,3.8,0691037795,9780691037790,eng,192,341,17,9/11/1994,Princeton University Press,1994.0,31.0,3.8,341,1,3.7890726572307702,4.073636363636364,0
37863,Charles Taylor,Ruth  Abbey,3.6,0521805228,9780521805223,eng,220,14,0,1/26/2004,Cambridge University Press,2004.0,21.0,3.6,14,1,2.751044496442652,3.9316666666666666,0
37869,Built To Last: Building America's Amazing Bridges  Dams  Tunnels  and Skyscrapers (Built to Last),George Sullivan,4.12,0439517370,9780439517379,eng,128,24,6,10/1/2005,Scholastic Nonfiction,2005.0,20.0,4.12,24,1,3.1642921835724493,4.12,1
37875,The Art of the Start: The Time-Tested  Battle-Hardened Guide for Anyone Starting Anything,Guy Kawasaki,3.87,1591840562,9781591840565,eng,240,22375,402,9/9/2004,Portfolio,2004.0,21.0,3.87,22375,1,5.078352706576528,3.87,0
37877,Mandala Sand Art Kit,Walter Foster Creative Team,1.0,1560107669,9781560107668,eng,8,1,0,1/1/2004,Walter Foster Publishing,2004.0,21.0,1.0,1,1,0.8465735902799727,1.0,0
37892,The Death Shift: The True Story of Nurse Genene and the Texas Baby Murders,Peter Elkind,3.78,0451401964,9780451401960,eng,400,118,11,5/1/1990,Onyx,1990.0,35.0,3.78,118,1,3.4623664840454476,3.91,0
37900,Turn of the Cards (Wild Cards  #12),George R.R. Martin/Victor Milán,3.69,0553561529,9780553561524,eng,432,567,18,1/1/1993,Spectra,1993.0,32.0,3.69,567,1,3.8862658617283348,3.9181818181818184,0
37902,Turn of the Cards,Georgina Grey,3.0,0449239691,9780449239698,eng,0,3,1,5/12/1979,Fawcett Coventry,1979.0,46.0,3.0,3,1,2.0545177444479563,3.0,0
